Official_Experiment_dgreedy_dataset_02_instance_01_0_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_01/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_01/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   1.618371   [t1]        0       w00           1.0
1   2.622405   [t0]        1       w01           0.0
2   2.017619   [t1]        2       w02           0.0
3   1.331005   [t0]        3       w03           1.0
4   2.654784   [t1]        4       w04           0.0
5   4.599145   [t0]        5       w05           0.0
6   7.245382   [t1]        6       w06           0.0
7   7.740132   [t0]        7       w07           0.0
8   8.498104   [t1]        8       w08           0.0
9  10.122939   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  17.705842           1.0
1    t1         1  14.603894           1.0
2    t2         2  19.316960           0.0
3    t3         3  19.214267           0.0
4    t4         4  18.521873           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 17.705842332053994, 't1': 14.603894406023056, 't2': 19.31696030371471, 't3': 19.214266960228088, 't4': 18.521873141659707}, 'worke_cost': {'w00': 1.6183709151714458, 'w01': 2.6224053231513045, 'w02': 2.0176191051953234, 'w03': 1.331004958769198, 'w04': 2.654783988816765, 'w05': 4.599144837898585, 'w06': 7.245381687727312, 'w07': 7.740132371455921, 'w08': 8.498104168747517, 'w09': 10.122939200304518}, 'n': 5, 'm': 10, 'solution': {'w03', 'w00'}, 'value': 29.360360864136403}"
Official_Experiment_dgreedy_dataset_02_instance_02_1_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_02/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_02/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   3.841163   [t1]        0       w00           0.0
1   1.992025   [t0]        1       w01           1.0
2   2.206838   [t1]        2       w02           0.0
3   2.607301   [t0]        3       w03           0.0
4   1.059145   [t1]        4       w04           1.0
5   4.261938   [t0]        5       w05           0.0
6   6.268058   [t1]        6       w06           0.0
7   4.386916   [t0]        7       w07           0.0
8  10.995919   [t1]        8       w08           0.0
9  10.084848   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  16.053503           1.0
1    t1         1  19.721482           1.0
2    t2         2  13.800338           0.0
3    t3         3  15.416733           0.0
4    t4         4   1.228643           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 16.053503301155317, 't1': 19.72148213591106, 't2': 13.800337618515004, 't3': 15.416732735822144, 't4': 1.2286431942445262}, 'worke_cost': {'w00': 3.84116290510284, 'w01': 1.9920248280211528, 'w02': 2.206838347451413, 'w03': 2.6073005122187745, 'w04': 1.0591453512371114, 'w05': 4.261937808591798, 'w06': 6.268058355496431, 'w07': 4.386915611339052, 'w08': 10.995918874003982, 'w09': 10.084848402214504}, 'n': 5, 'm': 10, 'solution': {'w01', 'w04'}, 'value': 32.72381525780811}"
Official_Experiment_dgreedy_dataset_02_instance_03_2_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_03/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_03/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   1.876312   [t1]        0       w00           0.0
1   3.439157   [t0]        1       w01           0.0
2   1.762871   [t1]        2       w02           1.0
3   1.405265   [t0]        3       w03           1.0
4   3.193186   [t1]        4       w04           0.0
5   7.429718   [t0]        5       w05           0.0
6   7.275927   [t1]        6       w06           0.0
7   7.374135   [t0]        7       w07           0.0
8  10.709468   [t1]        8       w08           0.0
9   8.468274   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0   9.995907           1.0
1    t1         1  13.044222           1.0
2    t2         2  19.869321           0.0
3    t3         3   5.990432           0.0
4    t4         4  18.063932           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 9.995906623809637, 't1': 13.044222058758624, 't2': 19.869321343537717, 't3': 5.990431529667895, 't4': 18.063932375735977}, 'worke_cost': {'w00': 1.8763122536956232, 'w01': 3.439156817721959, 'w02': 1.7628712066476404, 'w03': 1.405264776917552, 'w04': 3.193185581632896, 'w05': 7.429718069641446, 'w06': 7.27592708126551, 'w07': 7.374135314080621, 'w08': 10.70946751644082, 'w09': 8.468274123982317}, 'n': 5, 'm': 10, 'solution': {'w02', 'w03'}, 'value': 19.871992699003066}"
Official_Experiment_dgreedy_dataset_02_instance_04_3_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_04/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_04/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':        cost skills  user_id user_name  y_star_index
0  1.648247   [t1]        0       w00           1.0
1  1.339542   [t0]        1       w01           1.0
2  3.111332   [t1]        2       w02           0.0
3  2.684875   [t0]        3       w03           0.0
4  1.700529   [t1]        4       w04           0.0
5  5.490475   [t0]        5       w05           0.0
6  4.640869   [t1]        6       w06           0.0
7  4.947947   [t0]        7       w07           0.0
8  8.084975   [t1]        8       w08           0.0
9  8.654453   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  14.969097           1.0
1    t1         1  13.251305           1.0
2    t2         2  14.681630           0.0
3    t3         3   6.901652           0.0
4    t4         4  13.947197           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 14.969097135528411, 't1': 13.251304752407473, 't2': 14.6816299693311, 't3': 6.901652312571504, 't4': 13.947196674412057}, 'worke_cost': {'w00': 1.6482471273932275, 'w01': 1.3395418975087128, 'w02': 3.1113316781274647, 'w03': 2.6848750056150914, 'w04': 1.7005285146440403, 'w05': 5.490475440659443, 'w06': 4.640869066960528, 'w07': 4.94794682726125, 'w08': 8.084975496424956, 'w09': 8.654452890375971}, 'n': 5, 'm': 10, 'solution': {'w01', 'w00'}, 'value': 25.232612863033946}"
Official_Experiment_dgreedy_dataset_02_instance_05_4_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_05/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_05/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   1.511471   [t1]        0       w00           1.0
1   3.822896   [t0]        1       w01           0.0
2   1.545268   [t1]        2       w02           0.0
3   1.318720   [t0]        3       w03           1.0
4   2.751368   [t1]        4       w04           0.0
5   4.662845   [t0]        5       w05           0.0
6   4.520711   [t1]        6       w06           0.0
7   5.315424   [t0]        7       w07           0.0
8  10.831741   [t1]        8       w08           0.0
9  10.269477   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  10.088007           1.0
1    t1         1  15.027689           1.0
2    t2         2   2.230662           0.0
3    t3         3   1.716702           0.0
4    t4         4  11.204826           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 10.088007032314044, 't1': 15.027689251860023, 't2': 2.230661952231954, 't3': 1.7167017663243995, 't4': 11.204825674672316}, 'worke_cost': {'w00': 1.5114711584981435, 'w01': 3.822896084163015, 'w02': 1.545267532143887, 'w03': 1.3187202602552186, 'w04': 2.7513679534499222, 'w05': 4.662844741327328, 'w06': 4.520710553476721, 'w07': 5.315423604001666, 'w08': 10.831740669532689, 'w09': 10.269477128959924}, 'n': 5, 'm': 10, 'solution': {'w03', 'w00'}, 'value': 22.285504865420705}"
Official_Experiment_dgreedy_dataset_02_instance_06_5_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_06/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_06/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   3.683880   [t1]        0       w00           0.0
1   2.517312   [t0]        1       w01           1.0
2   3.748047   [t1]        2       w02           0.0
3   2.757024   [t0]        3       w03           0.0
4   1.765498   [t1]        4       w04           1.0
5   6.008349   [t0]        5       w05           0.0
6   4.805679   [t1]        6       w06           0.0
7   6.907984   [t0]        7       w07           0.0
8  11.178112   [t1]        8       w08           0.0
9   9.548471   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0   5.312921           1.0
1    t1         1  15.157535           1.0
2    t2         2  18.083424           0.0
3    t3         3  16.290662           0.0
4    t4         4   9.822637           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 5.312921410458985, 't1': 15.157534861488582, 't2': 18.08342430867725, 't3': 16.29066157186919, 't4': 9.82263694560523}, 'worke_cost': {'w00': 3.6838799405751543, 'w01': 2.517312289106909, 'w02': 3.7480465393912654, 'w03': 2.757024442063422, 'w04': 1.7654984006749692, 'w05': 6.008348567332959, 'w06': 4.805679445455995, 'w07': 6.907984230162425, 'w08': 11.17811217953034, 'w09': 9.54847069641065}, 'n': 5, 'm': 10, 'solution': {'w01', 'w04'}, 'value': 16.18764558216569}"
Official_Experiment_dgreedy_dataset_02_instance_07_6_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_07/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_07/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   3.851875   [t1]        0       w00           0.0
1   2.375396   [t0]        1       w01           1.0
2   3.253313   [t1]        2       w02           0.0
3   3.405854   [t0]        3       w03           0.0
4   2.876117   [t1]        4       w04           1.0
5   6.137264   [t0]        5       w05           0.0
6   6.301710   [t1]        6       w06           0.0
7   7.138200   [t0]        7       w07           0.0
8  10.725394   [t1]        8       w08           0.0
9  11.947694   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0   5.803336           1.0
1    t1         1   5.779996           1.0
2    t2         2  16.852205           0.0
3    t3         3   8.029401           0.0
4    t4         4   6.135905           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 5.8033359954295625, 't1': 5.779995550809364, 't2': 16.852205481348044, 't3': 8.02940088903789, 't4': 6.135904975371447}, 'worke_cost': {'w00': 3.851874643095696, 'w01': 2.375396421587503, 'w02': 3.2533130334337947, 'w03': 3.4058542041812827, 'w04': 2.8761170094179755, 'w05': 6.137264403925792, 'w06': 6.3017102598503065, 'w07': 7.138200458583146, 'w08': 10.72539425335168, 'w09': 11.947694481010256}, 'n': 5, 'm': 10, 'solution': {'w01', 'w04'}, 'value': 6.331818115233449}"
Official_Experiment_dgreedy_dataset_02_instance_08_7_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_08/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_08/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   1.458054   [t1]        0       w00           0.0
1   3.978853   [t0]        1       w01           0.0
2   1.336833   [t1]        2       w02           1.0
3   3.564571   [t0]        3       w03           1.0
4   2.223161   [t1]        4       w04           0.0
5   4.864144   [t0]        5       w05           0.0
6   5.270408   [t1]        6       w06           0.0
7   4.868398   [t0]        7       w07           0.0
8   9.795319   [t1]        8       w08           0.0
9  10.349405   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  10.384095           1.0
1    t1         1   9.218827           1.0
2    t2         2   1.381211           0.0
3    t3         3   5.919874           0.0
4    t4         4   1.115246           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 10.384095099337513, 't1': 9.218826762265085, 't2': 1.381211339309551, 't3': 5.919874325330854, 't4': 1.1152458921082689}, 'worke_cost': {'w00': 1.4580535304852544, 'w01': 3.978853373369888, 'w02': 1.336833365824039, 'w03': 3.564571322351082, 'w04': 2.223160662984835, 'w05': 4.864143937695149, 'w06': 5.270407770165426, 'w07': 4.8683980581695945, 'w08': 9.795319058494956, 'w09': 10.34940515110538}, 'n': 5, 'm': 10, 'solution': {'w02', 'w03'}, 'value': 14.701517173427474}"
Official_Experiment_dgreedy_dataset_02_instance_09_8_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_09/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_09/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   2.252678   [t1]        0       w00           0.0
1   2.368154   [t0]        1       w01           0.0
2   1.782795   [t1]        2       w02           0.0
3   2.357059   [t0]        3       w03           1.0
4   1.421346   [t1]        4       w04           1.0
5   7.319215   [t0]        5       w05           0.0
6   5.892668   [t1]        6       w06           0.0
7   7.445799   [t0]        7       w07           0.0
8  10.695266   [t1]        8       w08           0.0
9   8.652531   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  14.354373           1.0
1    t1         1  14.615241           1.0
2    t2         2   5.484334           0.0
3    t3         3   6.874686           0.0
4    t4         4  19.980553           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 14.35437324570834, 't1': 14.615240640039628, 't2': 5.484333510930782, 't3': 6.874685586059876, 't4': 19.980553217332087}, 'worke_cost': {'w00': 2.2526778449238427, 'w01': 2.368154348907177, 'w02': 1.782795002638438, 'w03': 2.3570588944254776, 'w04': 1.4213458108087402, 'w05': 7.319214728021103, 'w06': 5.892667788102509, 'w07': 7.445799429659252, 'w08': 10.695266041002856, 'w09': 8.65253115043299}, 'n': 5, 'm': 10, 'solution': {'w03', 'w04'}, 'value': 25.191209180513752}"
Official_Experiment_dgreedy_dataset_02_instance_10_9_exec,"{'task_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_10/tasks_2.csv', 'worker_file': '/Users/hdrop/Documents/Personal FIles/master-thesis-experiments/data/data_files/02_dataset_10_workers_5_tasks/instance_10/workers_2.csv', 'workers': {'w06', 'w03', 'w05', 'w07', 'w02', 'w08', 'w00', 'w01', 'w04', 'w09'}, 'workers_df':         cost skills  user_id user_name  y_star_index
0   2.725301   [t1]        0       w00           0.0
1   3.499454   [t0]        1       w01           0.0
2   2.119332   [t1]        2       w02           0.0
3   2.423151   [t0]        3       w03           1.0
4   1.018703   [t1]        4       w04           1.0
5   4.106802   [t0]        5       w05           0.0
6   6.705951   [t1]        6       w06           0.0
7   6.213981   [t0]        7       w07           0.0
8   9.946987   [t1]        8       w08           0.0
9  11.021360   [t0]        9       w09           0.0, 'tasks_df':   skill  skill_id  valuation  x_star_index
0    t0         0  12.729719           1.0
1    t1         1  14.328225           1.0
2    t2         2  16.110946           0.0
3    t3         3  19.558496           0.0
4    t4         4  10.563231           0.0, 'task_set': {'t2', 't1', 't0', 't3', 't4'}, 'worker_task_dict': {'w00': ['t1'], 'w01': ['t0'], 'w02': ['t1'], 'w03': ['t0'], 'w04': ['t1'], 'w05': ['t0'], 'w06': ['t1'], 'w07': ['t0'], 'w08': ['t1'], 'w09': ['t0']}, 'task_val_dict': {'t0': 12.729719228773344, 't1': 14.328225240045146, 't2': 16.11094605334013, 't3': 19.55849567708401, 't4': 10.563231285026816}, 'worke_cost': {'w00': 2.725300924681595, 'w01': 3.49945409505268, 'w02': 2.1193322032633413, 'w03': 2.423150638697073, 'w04': 1.0187026087035802, 'w05': 4.106802463943081, 'w06': 6.705950898060475, 'w07': 6.21398075368038, 'w08': 9.946986817601722, 'w09': 11.021359505479712}, 'n': 5, 'm': 10, 'solution': {'w03', 'w04'}, 'value': 23.616091221417836}"
